year,date,cases,births,population,P,B_t
1990,1990-02-11,25,105702,6794400,3.67950076533616e-06,0.0155572235959025
1990,1990-02-18,34,105702,6794400,5.00412104085718e-06,0.0155572235959025
1990,1990-02-25,40,105702,6794400,5.88720122453785e-06,0.0155572235959025
1990,1990-03-04,22,105702,6794400,3.23796067349582e-06,0.0155572235959025
1990,1990-03-11,22,105702,6794400,3.23796067349582e-06,0.0155572235959025
1990,1990-03-18,34,105702,6794400,5.00412104085718e-06,0.0155572235959025
1990,1990-03-25,48,105702,6794400,7.06464146944543e-06,0.0155572235959025
1990,1990-04-01,38,105702,6794400,5.59284116331096e-06,0.0155572235959025
1990,1990-04-08,41,105702,6794400,6.0343812551513e-06,0.0155572235959025
1990,1990-04-15,32,105702,6794400,4.70976097963028e-06,0.0155572235959025
1990,1990-04-22,19,105702,6794400,2.79642058165548e-06,0.0155572235959025
1990,1990-04-29,20,105702,6794400,2.94360061226893e-06,0.0155572235959025
1990,1990-05-06,24,105702,6794400,3.53232073472271e-06,0.0155572235959025
1990,1990-05-13,34,105702,6794400,5.00412104085718e-06,0.0155572235959025
1990,1990-05-20,20,105702,6794400,2.94360061226893e-06,0.0155572235959025
1990,1990-05-27,29,105702,6794400,4.26822088778995e-06,0.0155572235959025
1990,1990-06-03,26,105702,6794400,3.82668079594961e-06,0.0155572235959025
1990,1990-06-10,23,105702,6794400,3.38514070410927e-06,0.0155572235959025
1990,1990-06-17,36,105702,6794400,5.29848110208407e-06,0.0155572235959025
1990,1990-06-24,24,105702,6794400,3.53232073472271e-06,0.0155572235959025
1990,1990-07-01,30,105702,6794400,4.41540091840339e-06,0.0155572235959025
1990,1990-07-08,37,105702,6794400,5.44566113269752e-06,0.0155572235959025
1990,1990-07-15,37,105702,6794400,5.44566113269752e-06,0.0155572235959025
1990,1990-07-22,41,105702,6794400,6.0343812551513e-06,0.0155572235959025
1990,1990-07-29,29,105702,6794400,4.26822088778995e-06,0.0155572235959025
1990,1990-08-05,29,105702,6794400,4.26822088778995e-06,0.0155572235959025
1990,1990-08-12,30,105702,6794400,4.41540091840339e-06,0.0155572235959025
1990,1990-08-19,23,105702,6794400,3.38514070410927e-06,0.0155572235959025
1990,1990-08-26,8,105702,6794400,1.17744024490757e-06,0.0155572235959025
1990,1990-09-02,12,105702,6794400,1.76616036736136e-06,0.0155572235959025
1990,1990-09-09,20,105702,6794400,2.94360061226893e-06,0.0155572235959025
1990,1990-09-16,18,105702,6794400,2.64924055104203e-06,0.0155572235959025
1990,1990-09-23,8,105702,6794400,1.17744024490757e-06,0.0155572235959025
1990,1990-09-30,17,105702,6794400,2.50206052042859e-06,0.0155572235959025
1990,1990-10-07,26,105702,6794400,3.82668079594961e-06,0.0155572235959025
1990,1990-10-14,21,105702,6794400,3.09078064288237e-06,0.0155572235959025
1990,1990-10-21,27,105702,6794400,3.97386082656305e-06,0.0155572235959025
1990,1990-10-28,20,105702,6794400,2.94360061226893e-06,0.0155572235959025
1990,1990-11-04,20,105702,6794400,2.94360061226893e-06,0.0155572235959025
1990,1990-11-11,23,105702,6794400,3.38514070410927e-06,0.0155572235959025
1990,1990-11-18,19,105702,6794400,2.79642058165548e-06,0.0155572235959025
1990,1990-11-25,34,105702,6794400,5.00412104085718e-06,0.0155572235959025
1990,1990-12-02,25,105702,6794400,3.67950076533616e-06,0.0155572235959025
1990,1990-12-09,30,105702,6794400,4.41540091840339e-06,0.0155572235959025
1990,1990-12-16,17,105702,6794400,2.50206052042859e-06,0.0155572235959025
1990,1990-12-23,40,105702,6794400,5.88720122453785e-06,0.0155572235959025
1990,1990-12-31,7,105702,6794400,1.03026021429412e-06,0.0155572235959025
1991,1991-01-07,11,105813,6803100,1.61690993811645e-06,0.0155536446619923
1991,1991-01-14,22,105813,6803100,3.23381987623289e-06,0.0155536446619923
1991,1991-01-21,23,105813,6803100,3.38081168878893e-06,0.0155536446619923
1991,1991-01-28,13,105813,6803100,1.91089356322853e-06,0.0155536446619923
1991,1991-02-04,25,105813,6803100,3.67479531390102e-06,0.0155536446619923
1991,1991-02-10,22,105813,6803100,3.23381987623289e-06,0.0155536446619923
1991,1991-02-18,34,105813,6803100,4.99772162690538e-06,0.0155536446619923
1991,1991-02-25,21,105813,6803100,3.08682806367685e-06,0.0155536446619923
1991,1991-03-04,31,105813,6803100,4.55674618923726e-06,0.0155536446619923
1991,1991-03-11,26,105813,6803100,3.82178712645706e-06,0.0155536446619923
1991,1991-03-18,27,105813,6803100,3.9687789390131e-06,0.0155536446619923
1991,1991-03-25,27,105813,6803100,3.9687789390131e-06,0.0155536446619923
1991,1991-04-01,14,105813,6803100,2.05788537578457e-06,0.0155536446619923
1991,1991-04-08,16,105813,6803100,2.35186900089665e-06,0.0155536446619923
1991,1991-04-15,19,105813,6803100,2.79284443856477e-06,0.0155536446619923
1991,1991-04-22,17,105813,6803100,2.49886081345269e-06,0.0155536446619923
1991,1991-04-29,22,105813,6803100,3.23381987623289e-06,0.0155536446619923
1991,1991-05-06,21,105813,6803100,3.08682806367685e-06,0.0155536446619923
1991,1991-05-13,9,105813,6803100,1.32292631300437e-06,0.0155536446619923
1991,1991-05-20,16,105813,6803100,2.35186900089665e-06,0.0155536446619923
1991,1991-05-27,28,105813,6803100,4.11577075156914e-06,0.0155536446619923
1991,1991-06-03,23,105813,6803100,3.38081168878893e-06,0.0155536446619923
1991,1991-06-10,20,105813,6803100,2.93983625112081e-06,0.0155536446619923
1991,1991-06-17,31,105813,6803100,4.55674618923726e-06,0.0155536446619923
1991,1991-06-24,29,105813,6803100,4.26276256412518e-06,0.0155536446619923
1991,1991-07-01,19,105813,6803100,2.79284443856477e-06,0.0155536446619923
1991,1991-07-08,29,105813,6803100,4.26276256412518e-06,0.0155536446619923
1991,1991-07-15,32,105813,6803100,4.7037380017933e-06,0.0155536446619923
1991,1991-07-22,19,105813,6803100,2.79284443856477e-06,0.0155536446619923
1991,1991-07-29,22,105813,6803100,3.23381987623289e-06,0.0155536446619923
1991,1991-08-05,27,105813,6803100,3.9687789390131e-06,0.0155536446619923
1991,1991-08-12,28,105813,6803100,4.11577075156914e-06,0.0155536446619923
1991,1991-08-19,16,105813,6803100,2.35186900089665e-06,0.0155536446619923
1991,1991-08-26,20,105813,6803100,2.93983625112081e-06,0.0155536446619923
1991,1991-09-02,16,105813,6803100,2.35186900089665e-06,0.0155536446619923
1991,1991-09-09,26,105813,6803100,3.82178712645706e-06,0.0155536446619923
1991,1991-09-16,14,105813,6803100,2.05788537578457e-06,0.0155536446619923
1991,1991-09-23,16,105813,6803100,2.35186900089665e-06,0.0155536446619923
1991,1991-09-30,23,105813,6803100,3.38081168878893e-06,0.0155536446619923
1991,1991-10-07,12,105813,6803100,1.76390175067249e-06,0.0155536446619923
1991,1991-10-14,8,105813,6803100,1.17593450044833e-06,0.0155536446619923
1991,1991-10-21,23,105813,6803100,3.38081168878893e-06,0.0155536446619923
1991,1991-10-28,16,105813,6803100,2.35186900089665e-06,0.0155536446619923
1991,1991-11-04,8,105813,6803100,1.17593450044833e-06,0.0155536446619923
1991,1991-11-11,20,105813,6803100,2.93983625112081e-06,0.0155536446619923
1991,1991-11-18,18,105813,6803100,2.64585262600873e-06,0.0155536446619923
1991,1991-11-25,16,105813,6803100,2.35186900089665e-06,0.0155536446619923
1991,1991-12-02,9,105813,6803100,1.32292631300437e-06,0.0155536446619923
1991,1991-12-09,14,105813,6803100,2.05788537578457e-06,0.0155536446619923
1991,1991-12-16,17,105813,6803100,2.49886081345269e-06,0.0155536446619923
1991,1991-12-23,21,105813,6803100,3.08682806367685e-06,0.0155536446619923
1991,1991-12-31,11,105813,6803100,1.61690993811645e-06,0.0155536446619923
1992,1992-01-06,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1992,1992-01-13,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1992,1992-01-20,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1992,1992-01-27,26,106273,6904600,3.76560553833676e-06,0.015391622975987
1992,1992-02-03,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1992,1992-02-10,11,106273,6904600,1.59314080468094e-06,0.015391622975987
1992,1992-02-17,13,106273,6904600,1.88280276916838e-06,0.015391622975987
1992,1992-02-24,21,106273,6904600,3.04145062711815e-06,0.015391622975987
1992,1992-03-01,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1992,1992-03-08,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1992,1992-03-15,28,106273,6904600,4.0552675028242e-06,0.015391622975987
1992,1992-03-22,26,106273,6904600,3.76560553833676e-06,0.015391622975987
1992,1992-03-29,30,106273,6904600,4.34492946731165e-06,0.015391622975987
1992,1992-04-05,28,106273,6904600,4.0552675028242e-06,0.015391622975987
1992,1992-04-12,30,106273,6904600,4.34492946731165e-06,0.015391622975987
1992,1992-04-19,28,106273,6904600,4.0552675028242e-06,0.015391622975987
1992,1992-04-26,20,106273,6904600,2.89661964487443e-06,0.015391622975987
1992,1992-05-02,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1992,1992-05-09,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1992,1992-05-16,20,106273,6904600,2.89661964487443e-06,0.015391622975987
1992,1992-05-23,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1992,1992-05-30,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1992,1992-06-06,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1992,1992-06-13,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1992,1992-06-20,6,106273,6904600,8.6898589346233e-07,0.015391622975987
1992,1992-06-27,25,106273,6904600,3.62077455609304e-06,0.015391622975987
1992,1992-07-03,23,106273,6904600,3.3311125916056e-06,0.015391622975987
1992,1992-07-10,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1992,1992-07-17,16,106273,6904600,2.31729571589955e-06,0.015391622975987
1992,1992-07-24,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1992,1992-07-31,36,106273,6904600,5.21391536077398e-06,0.015391622975987
1992,1992-08-07,26,106273,6904600,3.76560553833676e-06,0.015391622975987
1992,1992-08-14,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1992,1992-08-21,6,106273,6904600,8.6898589346233e-07,0.015391622975987
1992,1992-08-28,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1992,1992-09-03,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1992,1992-09-10,11,106273,6904600,1.59314080468094e-06,0.015391622975987
1992,1992-09-17,16,106273,6904600,2.31729571589955e-06,0.015391622975987
1992,1992-09-24,12,106273,6904600,1.73797178692466e-06,0.015391622975987
1992,1992-10-01,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1992,1992-10-08,27,106273,6904600,3.91043652058048e-06,0.015391622975987
1992,1992-10-15,15,106273,6904600,2.17246473365582e-06,0.015391622975987
1992,1992-10-22,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1992,1992-10-29,29,106273,6904600,4.20009848506793e-06,0.015391622975987
1992,1992-11-04,14,106273,6904600,2.0276337514121e-06,0.015391622975987
1992,1992-11-11,13,106273,6904600,1.88280276916838e-06,0.015391622975987
1992,1992-11-18,12,106273,6904600,1.73797178692466e-06,0.015391622975987
1992,1992-11-25,15,106273,6904600,2.17246473365582e-06,0.015391622975987
1992,1992-12-02,28,106273,6904600,4.0552675028242e-06,0.015391622975987
1992,1992-12-09,14,106273,6904600,2.0276337514121e-06,0.015391622975987
1992,1992-12-16,12,106273,6904600,1.73797178692466e-06,0.015391622975987
1992,1992-12-23,9,106273,6904600,1.30347884019349e-06,0.015391622975987
1992,1992-12-31,18,106273,6904600,2.60695768038699e-06,0.015391622975987
1993,1993-01-07,23,106273,6904600,3.3311125916056e-06,0.015391622975987
1993,1993-01-14,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1993,1993-01-21,28,106273,6904600,4.0552675028242e-06,0.015391622975987
1993,1993-01-28,22,106273,6904600,3.18628160936188e-06,0.015391622975987
1993,1993-02-04,25,106273,6904600,3.62077455609304e-06,0.015391622975987
1993,1993-02-11,32,106273,6904600,4.63459143179909e-06,0.015391622975987
1993,1993-02-18,18,106273,6904600,2.60695768038699e-06,0.015391622975987
1993,1993-02-25,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1993,1993-03-04,33,106273,6904600,4.77942241404281e-06,0.015391622975987
1993,1993-03-11,29,106273,6904600,4.20009848506793e-06,0.015391622975987
1993,1993-03-18,43,106273,6904600,6.22773223648003e-06,0.015391622975987
1993,1993-03-25,25,106273,6904600,3.62077455609304e-06,0.015391622975987
1993,1993-04-01,36,106273,6904600,5.21391536077398e-06,0.015391622975987
1993,1993-04-08,21,106273,6904600,3.04145062711815e-06,0.015391622975987
1993,1993-04-15,23,106273,6904600,3.3311125916056e-06,0.015391622975987
1993,1993-04-22,41,106273,6904600,5.93807027199259e-06,0.015391622975987
1993,1993-04-29,31,106273,6904600,4.48976044955537e-06,0.015391622975987
1993,1993-05-06,33,106273,6904600,4.77942241404281e-06,0.015391622975987
1993,1993-05-13,23,106273,6904600,3.3311125916056e-06,0.015391622975987
1993,1993-05-20,34,106273,6904600,4.92425339628653e-06,0.015391622975987
1993,1993-05-27,33,106273,6904600,4.77942241404281e-06,0.015391622975987
1993,1993-06-03,29,106273,6904600,4.20009848506793e-06,0.015391622975987
1993,1993-06-10,23,106273,6904600,3.3311125916056e-06,0.015391622975987
1993,1993-06-17,11,106273,6904600,1.59314080468094e-06,0.015391622975987
1993,1993-06-24,11,106273,6904600,1.59314080468094e-06,0.015391622975987
1993,1993-07-01,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1993,1993-07-08,15,106273,6904600,2.17246473365582e-06,0.015391622975987
1993,1993-07-15,12,106273,6904600,1.73797178692466e-06,0.015391622975987
1993,1993-07-22,15,106273,6904600,2.17246473365582e-06,0.015391622975987
1993,1993-07-29,23,106273,6904600,3.3311125916056e-06,0.015391622975987
1993,1993-08-05,9,106273,6904600,1.30347884019349e-06,0.015391622975987
1993,1993-08-12,16,106273,6904600,2.31729571589955e-06,0.015391622975987
1993,1993-08-19,26,106273,6904600,3.76560553833676e-06,0.015391622975987
1993,1993-08-26,11,106273,6904600,1.59314080468094e-06,0.015391622975987
1993,1993-09-02,8,106273,6904600,1.15864785794977e-06,0.015391622975987
1993,1993-09-09,12,106273,6904600,1.73797178692466e-06,0.015391622975987
1993,1993-09-16,13,106273,6904600,1.88280276916838e-06,0.015391622975987
1993,1993-09-23,14,106273,6904600,2.0276337514121e-06,0.015391622975987
1993,1993-09-30,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1993,1993-10-07,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1993,1993-10-14,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1993,1993-10-21,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1993,1993-10-28,20,106273,6904600,2.89661964487443e-06,0.015391622975987
1993,1993-11-04,18,106273,6904600,2.60695768038699e-06,0.015391622975987
1993,1993-11-11,17,106273,6904600,2.46212669814327e-06,0.015391622975987
1993,1993-11-18,15,106273,6904600,2.17246473365582e-06,0.015391622975987
1993,1993-11-25,16,106273,6904600,2.31729571589955e-06,0.015391622975987
1993,1993-12-02,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1993,1993-12-09,18,106273,6904600,2.60695768038699e-06,0.015391622975987
1993,1993-12-16,21,106273,6904600,3.04145062711815e-06,0.015391622975987
1993,1993-12-23,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1993,1993-12-31,11,106273,6904600,1.59314080468094e-06,0.015391622975987
1994,1994-01-07,25,106273,6904600,3.62077455609304e-06,0.015391622975987
1994,1994-01-14,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1994,1994-01-21,25,106273,6904600,3.62077455609304e-06,0.015391622975987
1994,1994-01-28,25,106273,6904600,3.62077455609304e-06,0.015391622975987
1994,1994-02-04,23,106273,6904600,3.3311125916056e-06,0.015391622975987
1994,1994-02-11,31,106273,6904600,4.48976044955537e-06,0.015391622975987
1994,1994-02-18,37,106273,6904600,5.3587463430177e-06,0.015391622975987
1994,1994-02-25,39,106273,6904600,5.64840830750514e-06,0.015391622975987
1994,1994-03-04,39,106273,6904600,5.64840830750514e-06,0.015391622975987
1994,1994-03-11,36,106273,6904600,5.21391536077398e-06,0.015391622975987
1994,1994-03-18,50,106273,6904600,7.24154911218608e-06,0.015391622975987
1994,1994-03-25,55,106273,6904600,7.96570402340469e-06,0.015391622975987
1994,1994-04-01,33,106273,6904600,4.77942241404281e-06,0.015391622975987
1994,1994-04-08,37,106273,6904600,5.3587463430177e-06,0.015391622975987
1994,1994-04-15,54,106273,6904600,7.82087304116097e-06,0.015391622975987
1994,1994-04-22,42,106273,6904600,6.08290125423631e-06,0.015391622975987
1994,1994-04-29,39,106273,6904600,5.64840830750514e-06,0.015391622975987
1994,1994-05-06,44,106273,6904600,6.37256321872375e-06,0.015391622975987
1994,1994-05-13,51,106273,6904600,7.3863800944298e-06,0.015391622975987
1994,1994-05-20,47,106273,6904600,6.80705616545491e-06,0.015391622975987
1994,1994-05-27,40,106273,6904600,5.79323928974886e-06,0.015391622975987
1994,1994-06-03,40,106273,6904600,5.79323928974886e-06,0.015391622975987
1994,1994-06-10,43,106273,6904600,6.22773223648003e-06,0.015391622975987
1994,1994-06-17,44,106273,6904600,6.37256321872375e-06,0.015391622975987
1994,1994-06-24,45,106273,6904600,6.51739420096747e-06,0.015391622975987
1994,1994-07-01,31,106273,6904600,4.48976044955537e-06,0.015391622975987
1994,1994-07-08,31,106273,6904600,4.48976044955537e-06,0.015391622975987
1994,1994-07-15,29,106273,6904600,4.20009848506793e-06,0.015391622975987
1994,1994-07-22,29,106273,6904600,4.20009848506793e-06,0.015391622975987
1994,1994-07-29,24,106273,6904600,3.47594357384932e-06,0.015391622975987
1994,1994-08-05,40,106273,6904600,5.79323928974886e-06,0.015391622975987
1994,1994-08-12,32,106273,6904600,4.63459143179909e-06,0.015391622975987
1994,1994-08-19,27,106273,6904600,3.91043652058048e-06,0.015391622975987
1994,1994-08-26,22,106273,6904600,3.18628160936188e-06,0.015391622975987
1994,1994-09-02,16,106273,6904600,2.31729571589955e-06,0.015391622975987
1994,1994-09-09,15,106273,6904600,2.17246473365582e-06,0.015391622975987
1994,1994-09-16,12,106273,6904600,1.73797178692466e-06,0.015391622975987
1994,1994-09-23,19,106273,6904600,2.75178866263071e-06,0.015391622975987
1994,1994-09-30,20,106273,6904600,2.89661964487443e-06,0.015391622975987
1994,1994-10-07,42,106273,6904600,6.08290125423631e-06,0.015391622975987
1994,1994-10-14,59,106273,6904600,8.54502795237957e-06,0.015391622975987
1994,1994-10-21,56,106273,6904600,8.11053500564841e-06,0.015391622975987
1994,1994-10-28,41,106273,6904600,5.93807027199259e-06,0.015391622975987
1994,1994-11-04,27,106273,6904600,3.91043652058048e-06,0.015391622975987
1994,1994-11-11,37,106273,6904600,5.3587463430177e-06,0.015391622975987
1994,1994-11-18,41,106273,6904600,5.93807027199259e-06,0.015391622975987
1994,1994-11-25,39,106273,6904600,5.64840830750514e-06,0.015391622975987
1994,1994-12-02,34,106273,6904600,4.92425339628653e-06,0.015391622975987
1994,1994-12-09,27,106273,6904600,3.91043652058048e-06,0.015391622975987
1994,1994-12-16,25,106273,6904600,3.62077455609304e-06,0.015391622975987
